cid,fid,pid,x1,y1,w,h
1,15477,37,127,58,26,"63
"
1,15477,38,107,100,29,"63
"
1,15478,36,129,173,24,"50
"
1,15478,37,126,57,26,"61
"
1,15478,38,110,102,28,"64
"
1,15479,36,127,173,27,"62
"
1,15479,37,129,57,24,"60
"
1,15479,38,110,102,28,"66
"
1,15480,36,128,174,26,"61
"
1,15480,37,129,56,23,"61
"
1,15480,38,110,102,28,"68
"
1,15481,36,128,178,26,"58
"
1,15481,37,129,56,22,"61
"
1,15481,38,113,105,25,"65
"
1,15482,36,125,176,32,"60
"
1,15482,37,126,55,28,"61
"
1,15482,38,111,106,29,"66
"
1,15483,36,129,176,26,"59
"
1,15483,37,124,54,30,"60
"
1,15483,38,112,106,27,"67
"
1,15484,36,127,178,29,"59
"
1,15484,37,125,53,27,"61
"
1,15484,38,113,108,27,"64
"
1,15485,36,131,178,24,"57
"
1,15485,37,124,52,28,"60
"
1,15485,38,113,107,29,"65
"
1,15486,36,132,178,24,"58
"
1,15486,37,124,52,26,"57
"
1,15486,38,116,107,26,"64
"
1,15487,36,132,180,24,"58
"
1,15487,37,125,51,24,"60
"
1,15487,38,117,107,27,"66
"
1,15488,36,133,181,25,"57
"
1,15488,37,119,51,34,"56
"
1,15488,38,116,107,27,"66
"
1,15489,36,134,182,24,"55
"
1,15489,37,124,50,26,"60
"
1,15489,38,119,109,23,"66
"
1,15490,36,135,183,23,"54
"
1,15490,37,126,50,21,"61
"
1,15490,38,118,109,26,"67
"
1,15491,36,135,184,23,"55
"
1,15491,37,124,48,24,"62
"
1,15491,38,119,111,24,"68
"
1,15492,36,135,184,24,"54
"
1,15492,37,123,49,24,"62
"
1,15492,38,119,112,25,"67
"
1,15493,37,124,48,22,"61
"
1,15493,38,120,114,25,"68
"
1,15494,37,123,48,23,"63
"
1,15494,38,120,113,24,"70
"
1,15495,37,118,47,29,"62
"
1,15495,38,119,115,26,"68
"
1,15496,37,120,47,27,"62
"
1,15496,38,121,116,27,"71
"
1,15497,37,120,46,25,"61
"
1,15497,38,120,116,28,"67
"
1,15498,37,119,44,26,"63
"
1,15498,38,121,116,27,"68
"
1,15499,37,119,44,24,"60
"
1,15499,38,123,118,25,"66
"
1,15500,37,119,43,26,"61
"
1,15500,38,123,118,27,"68
"
1,15501,37,117,42,27,"61
"
1,15501,38,125,119,28,"67
"
1,15502,37,117,41,25,"62
"
1,15502,38,124,117,30,"70
"
1,15503,37,116,43,27,"60
"
1,15503,38,126,120,29,"69
"
1,15504,37,119,41,24,"61
"
1,15504,38,127,122,30,"67
"
1,15505,37,118,42,23,"61
"
1,15505,38,128,123,27,"67
"
1,15506,37,118,41,26,"63
"
1,15506,38,129,124,26,"68
"
1,15507,37,118,39,24,"62
"
1,15507,38,130,125,27,"67
"
1,15508,37,119,40,21,"63
"
1,15508,38,132,125,26,"69
"
1,15509,37,117,39,24,"62
"
1,15509,38,132,127,26,"67
"
1,15510,37,117,38,24,"62
"
1,15510,38,132,125,27,"68
"
1,15511,37,116,36,25,"65
"
1,15511,38,134,126,26,"68
"
1,15512,37,116,36,23,"61
"
1,15512,38,133,127,26,"69
"
1,15513,37,115,34,27,"64
"
1,15513,38,134,128,26,"67
"
1,15514,37,113,35,26,"60
"
1,15514,38,132,128,28,"70
"
1,15515,37,114,33,26,"62
"
1,15515,38,135,130,26,"69
"
1,15516,37,113,33,25,"63
"
1,15516,38,136,133,26,"70
"
1,15517,37,114,34,23,"59
"
1,15517,38,135,132,27,"70
"
1,15518,37,114,34,24,"59
"
1,15518,38,135,132,28,"74
"
1,15519,37,112,33,26,"61
"
1,15519,38,136,136,29,"68
"
1,15520,37,113,33,24,"64
"
1,15520,38,136,135,29,"69
"
1,15521,37,110,33,27,"63
"
1,15521,38,137,137,28,"68
"
1,15522,37,112,30,25,"66
"
1,15522,38,138,139,29,"67
"
1,15523,37,110,30,27,"65
"
1,15523,38,138,136,28,"70
"
1,15524,37,112,30,23,"63
"
1,15524,38,139,140,29,"66
"
1,15525,37,111,29,23,"62
"
1,15525,38,141,140,28,"68
"
1,15526,37,111,27,22,"59
"
1,15526,38,141,140,31,"68
"
1,15527,37,112,27,22,"60
"
1,15527,38,142,141,30,"71
"
1,15528,37,111,26,22,"60
"
1,15528,38,143,141,29,"71
"
1,15529,37,111,25,21,"63
"
1,15529,38,144,144,28,"70
"
1,15530,37,111,26,19,"61
"
1,15530,38,145,147,27,"67
"
1,15531,37,110,26,20,"60
"
1,15531,38,146,147,27,"68
"
1,15532,37,109,25,20,"62
"
1,15532,38,147,146,26,"70
"
1,15533,37,110,26,19,"59
"
1,15533,38,147,147,28,"70
"
1,15534,37,108,24,20,"62
"
1,15534,38,148,147,27,"70
"
1,15535,37,108,23,21,"65
"
1,15535,38,150,147,26,"71
"
1,15536,37,108,23,20,"65
"
1,15536,38,150,149,27,"67
"
1,15537,37,108,22,20,"64
"
1,15537,38,150,148,27,"69
"
1,15538,37,106,23,24,"62
"
1,15538,38,151,151,26,"71
"
1,15539,37,107,20,21,"63
"
1,15539,38,151,152,27,"70
"
1,15540,37,105,22,25,"59
"
1,15540,38,151,153,28,"70
"
1,15541,37,105,20,23,"60
"
1,15541,38,152,155,27,"69
"
1,15542,37,104,18,24,"62
"
1,15542,38,152,155,27,"70
"
1,15543,37,105,17,23,"60
"
1,15543,38,153,157,27,"75
"
1,15544,37,104,18,25,"61
"
1,15544,38,153,156,29,"70
"
1,15545,37,103,17,26,"61
"
1,15545,38,154,157,30,"70
"
1,15546,37,104,18,24,"61
"
1,15546,38,156,158,29,"68
"
1,15547,37,104,17,23,"61
"
1,15547,38,156,159,27,"70
"
1,15548,37,102,16,27,"63
"
1,15548,38,157,160,29,"68
"
1,15549,37,103,15,26,"65
"
1,15549,38,157,159,31,"71
"
1,15550,37,103,14,23,"62
"
1,15550,38,158,161,31,"71
"
1,15551,37,103,15,26,"61
"
1,15551,38,159,163,30,"69
"
1,15552,37,104,14,24,"61
"
1,15552,38,159,163,29,"69
"
1,15553,37,104,12,22,"61
"
1,15553,38,158,165,33,"69
"
1,15554,37,102,12,25,"58
"
1,15554,38,161,166,30,"68
"
1,15555,37,103,12,24,"60
"
1,15555,38,161,166,29,"70
"
1,15556,37,103,9,22,"62
"
1,15556,38,163,168,28,"69
"
1,15557,37,101,9,22,"62
"
1,15557,38,164,166,28,"72
"
1,15558,37,102,10,21,"62
"
1,15558,38,165,170,28,"68
"
1,15559,37,101,9,22,"62
"
1,15559,38,166,170,27,"65
"
1,15560,37,101,11,20,"61
"
1,15560,38,165,169,31,"68
"
1,15561,37,101,10,18,"60
"
1,15561,38,166,171,27,"67
"
1,15562,37,101,8,20,"62
"
1,15562,38,167,172,26,"65
"
1,15563,37,99,9,21,"61
"
1,15563,38,167,173,28,"65
"
1,15564,37,99,8,22,"60
"
1,15564,38,167,174,27,"63
"
1,15565,37,98,7,22,"63
"
1,15565,38,168,176,28,"61
"
1,15566,37,98,7,22,"60
"
1,15566,38,167,177,27,"61
"
1,15567,37,97,5,22,"59
"
1,15567,38,168,176,27,"62
"
1,15568,37,97,4,21,"59
"
1,15568,38,168,179,28,"58
"
1,15569,37,96,4,24,"60
"
1,15569,38,169,179,29,"59
"
1,15570,37,95,3,22,"60
"
1,15570,38,171,179,27,"60
"
1,15571,37,96,3,23,"58
"
1,15571,38,170,181,30,"57
"
1,15572,37,94,2,23,"61
"
1,15572,38,171,180,28,"58
"
1,15573,37,94,2,24,"59
"
1,15573,38,171,183,30,"55
"
1,15574,37,93,3,26,"59
"
1,15574,38,172,183,29,"55
"
1,15575,37,94,2,23,"59
"
1,15575,38,172,183,29,"55
"
1,15576,37,94,2,25,"59
"
1,15576,38,172,186,30,"52
"
1,15577,37,94,2,25,"61
"
1,15577,38,174,185,28,"53
"
1,15578,37,93,1,24,"60
"
1,15578,38,174,185,30,"52
"
1,15579,37,93,1,23,"59
"
1,15579,38,174,187,30,"52
"
1,15580,37,91,1,24,"59
"
1,15580,38,175,189,31,"50
"
1,15581,37,91,1,26,"57
"
1,15581,38,176,189,30,"49
"
1,15582,37,91,1,24,"55
"
1,15582,38,177,190,31,"48
"
1,16445,39,72,1,21,"55
"
1,16446,39,71,2,21,"55
"
1,16447,39,73,2,20,"54
"
1,16448,39,71,2,21,"55
"
1,16449,39,72,2,23,"55
"
1,16450,39,72,2,22,"56
"
1,16451,39,73,3,23,"56
"
1,16452,39,72,3,21,"57
"
1,16453,39,73,5,23,"53
"
1,16454,39,72,5,22,"55
"
1,16455,39,73,6,22,"54
"
1,16456,39,73,7,25,"55
"
1,16457,39,74,8,22,"56
"
1,16458,39,74,8,23,"54
"
1,16459,39,73,9,21,"55
"
1,16460,39,74,9,22,"52
"
1,16461,39,74,8,21,"55
"
1,16462,39,75,9,21,"55
"
1,16463,39,75,10,21,"54
"
1,16464,39,75,10,22,"54
"
1,16465,39,74,11,22,"57
"
1,16466,39,75,11,20,"57
"
1,16467,39,75,13,21,"55
"
1,16468,39,75,14,22,"55
"
1,16469,39,75,14,22,"55
"
1,16470,39,75,13,22,"58
"
1,16471,39,75,15,22,"55
"
1,16472,39,76,14,22,"58
"
1,16473,39,76,15,20,"55
"
1,16474,39,75,16,24,"53
"
1,16475,39,75,16,24,"56
"
1,16476,39,76,18,23,"54
"
1,16477,39,77,18,21,"54
"
1,16477,40,121,1,26,"61
"
1,16478,39,75,19,24,"56
"
1,16478,40,124,1,25,"62
"
1,16479,39,77,20,24,"56
"
1,16479,40,124,2,24,"63
"
1,16480,39,78,21,22,"55
"
1,16480,40,127,4,23,"62
"
1,16481,39,79,22,21,"53
"
1,16481,40,127,5,24,"63
"
1,16482,39,78,21,23,"54
"
1,16482,40,127,6,25,"64
"
1,16483,39,78,21,22,"55
"
1,16483,40,128,6,25,"64
"
1,16484,39,78,22,23,"54
"
1,16484,40,130,7,24,"63
"
1,16485,39,78,21,24,"56
"
1,16485,40,130,7,24,"62
"
1,16486,39,79,22,22,"56
"
1,16486,40,131,7,24,"63
"
1,16487,39,80,23,20,"55
"
1,16487,40,130,7,26,"63
"
1,16488,39,80,23,20,"57
"
1,16488,40,132,7,24,"63
"
1,16489,39,78,25,23,"55
"
1,16489,40,133,7,25,"64
"
1,16490,39,80,26,20,"56
"
1,16490,40,133,10,25,"61
"
1,16491,39,79,26,20,"57
"
1,16491,40,133,10,26,"62
"
1,16492,39,81,27,20,"55
"
1,16492,40,135,11,26,"65
"
1,16493,39,80,27,19,"57
"
1,16493,40,134,12,26,"65
"
1,16494,39,79,27,21,"53
"
1,16494,40,137,13,23,"66
"
1,16495,39,79,28,23,"55
"
1,16495,40,138,14,24,"65
"
1,16496,39,79,28,23,"55
"
1,16496,40,138,14,23,"65
"
1,16497,39,79,28,25,"54
"
1,16497,40,139,14,25,"69
"
1,16498,39,79,28,25,"57
"
1,16498,40,141,15,22,"65
"
1,16499,39,80,30,23,"56
"
1,16499,40,141,15,22,"65
"
1,16500,39,81,30,23,"57
"
1,16500,40,141,15,22,"65
"
1,16501,39,80,31,24,"55
"
1,16501,40,140,16,24,"65
"
1,16502,39,80,31,24,"57
"
1,16502,40,141,17,24,"63
"
1,16503,39,81,32,24,"55
"
1,16503,40,142,17,25,"64
"
1,16504,39,80,31,25,"57
"
1,16504,40,142,18,24,"67
"
1,16505,39,81,32,25,"55
"
1,16505,40,143,20,24,"66
"
1,16506,39,82,32,25,"54
"
1,16506,40,143,21,23,"67
"
1,16507,39,81,32,26,"55
"
1,16507,40,141,22,27,"64
"
1,16508,39,81,32,24,"54
"
1,16508,40,144,23,25,"65
"
1,16509,39,83,33,23,"53
"
1,16509,40,143,25,25,"64
"
1,16510,39,84,34,23,"53
"
1,16510,40,144,25,26,"65
"
1,16511,39,84,34,22,"54
"
1,16511,40,144,26,27,"64
"
1,16512,39,85,35,21,"52
"
1,16512,40,144,26,27,"67
"
1,16513,39,85,35,23,"53
"
1,16513,40,145,25,26,"67
"
1,16514,39,85,36,24,"53
"
1,16514,40,146,27,27,"65
"
1,16515,39,85,37,25,"45
"
1,16515,40,146,25,26,"67
"
1,16516,39,86,36,25,"45
"
1,16516,40,146,28,26,"65
"
1,16517,39,87,36,22,"41
"
1,16517,40,147,28,28,"66
"
1,16518,39,88,37,22,"41
"
1,16518,40,147,29,27,"66
"
1,16519,40,148,32,27,"65
"
1,16520,40,149,32,25,"64
"
1,16521,40,149,33,25,"66
"
1,16522,40,150,35,24,"64
"
1,16523,40,150,36,25,"65
"
1,16524,39,94,40,21,"57
"
1,16524,40,150,36,25,"67
"
1,16525,39,94,42,21,"55
"
1,16525,40,152,37,24,"66
"
1,16526,39,94,42,23,"56
"
1,16526,40,152,39,22,"65
"
1,16526,41,58,1,22,"57
"
1,16527,39,94,42,24,"59
"
1,16527,40,153,39,22,"64
"
1,16527,41,58,1,22,"56
"
1,16528,39,96,43,22,"56
"
1,16528,40,153,39,22,"64
"
1,16528,41,60,1,21,"55
"
1,16529,39,96,43,22,"56
"
1,16529,40,152,38,25,"65
"
1,16529,41,61,1,20,"55
"
1,16530,39,98,45,19,"52
"
1,16530,40,152,38,24,"66
"
1,16530,41,62,1,20,"55
"
1,16531,39,98,45,22,"52
"
1,16531,40,152,40,24,"67
"
1,16531,41,63,1,20,"55
"
1,16532,39,99,46,21,"46
"
1,16532,40,152,43,24,"66
"
1,16532,41,64,1,21,"60
"
1,16533,39,100,45,22,"51
"
1,16533,40,152,42,25,"68
"
1,16533,41,65,1,20,"54
"
1,16534,39,101,46,24,"49
"
1,16534,40,153,44,25,"66
"
1,16534,41,66,2,21,"58
"
1,16535,39,101,46,23,"46
"
1,16535,40,153,47,24,"64
"
1,16535,41,66,3,24,"62
"
1,16536,39,102,48,23,"38
"
1,16536,40,153,48,24,"63
"
1,16536,41,67,4,23,"56
"
1,16537,39,103,47,24,"46
"
1,16537,40,152,50,26,"65
"
1,16537,41,70,4,24,"54
"
1,16538,39,104,49,26,"41
"
1,16538,40,154,50,25,"65
"
1,16538,41,69,5,23,"62
"
1,16539,39,106,46,20,"49
"
1,16539,40,152,51,28,"65
"
1,16539,41,71,4,21,"64
"
1,16540,39,107,49,23,"46
"
1,16540,40,154,52,24,"62
"
1,16540,41,72,5,20,"61
"
1,16541,39,108,50,19,"57
"
1,16541,40,155,51,26,"65
"
1,16541,41,72,6,24,"60
"
1,16542,39,108,51,20,"57
"
1,16542,40,154,51,26,"63
"
1,16542,41,74,6,24,"61
"
1,16543,39,108,51,21,"56
"
1,16543,40,155,52,26,"65
"
1,16543,41,76,8,24,"61
"
1,16544,39,108,50,21,"56
"
1,16544,40,156,52,24,"67
"
1,16544,41,77,9,21,"58
"
1,16545,39,109,52,21,"56
"
1,16545,40,156,54,25,"64
"
1,16545,41,77,9,23,"60
"
1,16546,39,110,53,21,"57
"
1,16546,40,156,56,24,"64
"
1,16546,41,78,10,21,"58
"
1,16547,39,111,54,20,"56
"
1,16547,40,155,58,24,"65
"
1,16547,41,80,11,20,"62
"
1,16548,39,111,55,20,"57
"
1,16548,40,157,59,24,"63
"
1,16548,41,81,11,20,"59
"
1,16549,39,111,58,20,"54
"
1,16549,40,156,60,25,"64
"
1,16549,41,82,12,19,"57
"
1,16550,39,112,57,19,"58
"
1,16550,40,158,62,25,"62
"
1,16550,41,82,13,21,"57
"
1,16551,39,113,58,19,"55
"
1,16551,40,158,62,24,"64
"
1,16551,41,83,14,21,"57
"
1,16552,39,113,58,21,"56
"
1,16552,40,158,62,26,"63
"
1,16552,41,84,14,20,"55
"
1,16553,39,113,59,23,"56
"
1,16553,40,158,61,23,"64
"
1,16553,41,84,15,22,"53
"
1,16554,39,115,59,20,"56
"
1,16554,40,159,63,24,"62
"
1,16554,41,86,15,21,"55
"
1,16555,39,115,59,21,"57
"
1,16555,40,159,62,23,"63
"
1,16555,41,85,17,21,"58
"
1,16556,39,115,60,23,"56
"
1,16556,40,159,62,25,"64
"
1,16556,41,86,18,23,"60
"
1,16557,39,114,61,22,"55
"
1,16557,40,159,62,24,"63
"
1,16557,41,87,19,22,"61
"
1,16558,39,116,62,20,"55
"
1,16558,40,161,64,22,"63
"
1,16558,41,89,19,21,"62
"
1,16559,39,115,62,22,"58
"
1,16559,40,160,65,23,"66
"
1,16559,41,88,21,21,"59
"
1,16560,39,116,63,22,"58
"
1,16560,40,160,66,25,"63
"
1,16560,41,88,21,23,"61
"
1,16561,39,117,65,22,"57
"
1,16561,40,161,68,23,"63
"
1,16561,41,89,21,23,"60
"
1,16562,39,118,66,21,"55
"
1,16562,40,161,68,23,"64
"
1,16562,41,90,21,23,"61
"
1,16563,39,118,66,19,"55
"
1,16563,40,162,70,22,"65
"
1,16563,41,91,22,22,"59
"
1,16564,39,119,67,18,"55
"
1,16564,40,162,70,26,"65
"
1,16564,41,91,22,23,"60
"
1,16565,39,119,66,19,"56
"
1,16565,40,162,72,24,"64
"
1,16565,41,93,23,20,"62
"
1,16566,39,119,66,20,"58
"
1,16566,40,162,73,24,"63
"
1,16566,41,92,24,23,"62
"
1,16567,39,119,68,21,"55
"
1,16567,40,163,73,25,"62
"
1,16567,41,94,25,20,"60
"
1,16568,39,118,68,22,"57
"
1,16568,40,163,71,24,"67
"
1,16568,41,94,27,21,"61
"
1,16569,39,119,69,21,"58
"
1,16569,40,164,72,25,"64
"
1,16569,41,94,27,22,"62
"
1,16570,39,120,70,21,"57
"
1,16570,40,164,72,25,"65
"
1,16570,41,96,28,21,"61
"
1,16571,39,120,72,19,"55
"
1,16571,40,163,72,28,"66
"
1,16571,41,98,30,18,"58
"
1,16572,39,122,72,18,"56
"
1,16572,40,165,73,24,"65
"
1,16572,41,97,30,20,"58
"
1,16573,39,121,72,20,"58
"
1,16573,40,165,76,26,"65
"
1,16573,41,98,31,19,"58
"
1,16574,39,123,73,19,"56
"
1,16574,40,165,76,26,"66
"
1,16574,41,98,30,20,"60
"
1,16575,39,121,73,21,"55
"
1,16575,40,166,77,26,"67
"
1,16575,41,99,32,20,"58
"
1,16576,39,123,74,21,"56
"
1,16576,40,168,79,23,"68
"
1,16576,41,100,33,21,"60
"
1,16577,39,124,73,20,"56
"
1,16577,40,167,79,24,"66
"
1,16577,41,99,34,21,"61
"
1,16578,39,124,74,21,"56
"
1,16578,40,169,81,24,"66
"
1,16578,41,99,35,23,"61
"
1,16579,39,123,74,22,"56
"
1,16579,40,169,81,23,"68
"
1,16579,41,100,36,21,"62
"
1,16580,39,126,76,19,"58
"
1,16580,40,170,81,22,"69
"
1,16580,41,101,37,21,"62
"
1,16581,39,125,75,21,"59
"
1,16581,40,170,81,23,"67
"
1,16581,41,101,38,22,"62
"
1,16582,39,126,77,22,"59
"
1,16582,40,170,81,25,"66
"
1,16582,41,100,39,23,"60
"
1,16583,39,125,76,21,"58
"
1,16583,40,170,81,24,"67
"
1,16583,41,100,39,25,"61
"
1,16584,39,126,77,21,"60
"
1,16584,40,170,82,25,"67
"
1,16584,41,100,40,24,"60
"
1,16585,39,126,79,20,"58
"
1,16585,40,170,82,26,"68
"
1,16585,41,101,41,23,"59
"
1,16586,39,125,77,23,"59
"
1,16586,40,170,83,25,"71
"
1,16586,41,100,41,24,"59
"
1,16587,39,126,79,21,"58
"
1,16587,40,171,85,28,"68
"
1,16587,41,102,42,23,"60
"
1,16588,39,128,80,19,"56
"
1,16588,40,171,87,26,"69
"
1,16588,41,100,41,23,"64
"
1,16589,39,128,81,21,"57
"
1,16589,40,173,89,25,"69
"
1,16589,41,102,44,22,"61
"
1,16590,39,128,80,21,"58
"
1,16590,40,173,90,24,"66
"
1,16590,41,102,45,21,"62
"
1,16591,39,129,81,21,"62
"
1,16591,40,173,92,25,"67
"
1,16591,41,103,47,23,"61
"
1,16592,39,129,84,20,"58
"
1,16592,40,173,92,25,"66
"
1,16592,41,103,47,22,"61
"
1,16593,39,130,83,19,"60
"
1,16593,40,173,93,26,"64
"
1,16593,41,103,49,23,"58
"
1,16594,39,130,86,20,"57
"
1,16594,40,174,93,23,"65
"
1,16594,41,103,48,23,"61
"
1,16595,39,131,86,20,"57
"
1,16595,40,174,92,25,"67
"
1,16595,41,103,49,23,"60
"
1,16596,39,130,86,20,"58
"
1,16596,40,175,93,23,"66
"
1,16596,41,103,51,22,"57
"
1,16597,39,131,86,21,"56
"
1,16597,40,175,93,25,"66
"
1,16597,41,103,51,22,"58
"
1,16598,39,132,86,21,"58
"
1,16598,40,175,94,26,"65
"
1,16598,41,104,52,21,"59
"
1,16599,39,131,87,22,"59
"
1,16599,40,175,95,25,"68
"
1,16599,41,103,51,23,"62
"
1,16600,39,133,88,21,"56
"
1,16600,40,176,95,24,"69
"
1,16600,41,102,54,24,"61
"
1,16601,39,134,88,22,"56
"
1,16601,40,176,97,26,"69
"
1,16601,41,102,56,24,"60
"
1,16602,39,133,88,21,"58
"
1,16602,40,177,99,26,"67
"
1,16602,41,103,55,25,"65
"
1,16603,39,132,90,25,"58
"
1,16603,40,178,101,25,"70
"
1,16603,41,102,58,23,"61
"
1,16604,39,132,91,22,"60
"
1,16604,40,179,102,24,"68
"
1,16604,41,102,58,23,"61
"
1,16605,39,135,91,20,"59
"
1,16605,40,179,102,26,"71
"
1,16605,41,101,59,25,"60
"
1,16606,39,133,90,24,"60
"
1,16606,40,180,102,23,"69
"
1,16606,41,102,59,25,"61
"
1,16607,39,134,92,22,"58
"
1,16607,40,180,103,24,"68
"
1,16607,41,102,60,25,"59
"
1,16608,39,136,94,19,"59
"
1,16608,40,181,103,24,"68
"
1,16608,41,102,59,25,"61
"
1,16609,39,137,93,19,"57
"
1,16609,40,182,103,21,"68
"
1,16609,41,102,60,26,"61
"
1,16610,39,137,93,19,"58
"
1,16610,40,181,103,25,"69
"
1,16610,41,102,62,26,"59
"
1,16611,39,137,95,20,"57
"
1,16611,40,180,104,25,"67
"
1,16611,41,102,62,25,"60
"
1,16612,39,137,95,21,"59
"
1,16612,40,182,104,24,"68
"
1,16612,41,102,62,26,"63
"
1,16613,39,138,98,20,"58
"
1,16613,40,183,107,24,"71
"
1,16613,41,103,65,24,"61
"
1,16614,39,138,98,22,"58
"
1,16614,40,181,108,27,"70
"
1,16614,41,102,67,25,"61
"
1,16615,39,140,99,19,"57
"
1,16615,40,183,109,25,"70
"
1,16615,41,102,67,26,"63
"
1,16616,39,138,100,23,"57
"
1,16616,40,184,111,24,"71
"
1,16616,41,101,66,25,"63
"
1,16617,39,141,100,21,"58
"
1,16617,40,183,112,27,"70
"
1,16617,41,103,68,23,"61
"
1,16618,39,141,100,21,"59
"
1,16618,40,184,114,27,"71
"
1,16618,41,102,68,26,"59
"
1,16619,39,140,100,24,"59
"
1,16619,40,184,115,26,"71
"
1,16619,41,102,69,24,"60
"
1,16620,39,141,101,23,"56
"
1,16620,40,185,113,26,"69
"
1,16620,41,101,70,25,"59
"
1,16621,39,142,101,23,"57
"
1,16621,40,185,114,26,"70
"
1,16621,41,102,69,23,"61
"
1,16622,39,143,101,22,"58
"
1,16622,40,184,113,28,"73
"
1,16622,41,101,71,24,"62
"
1,16623,39,142,101,22,"58
"
1,16623,40,184,114,29,"69
"
1,16623,41,101,72,25,"63
"
1,16624,39,142,104,23,"59
"
1,16624,40,185,115,27,"69
"
1,16624,41,100,74,24,"65
"
1,16625,39,142,104,24,"60
"
1,16625,40,187,116,24,"68
"
1,16625,41,101,74,25,"65
"
1,16626,39,143,104,22,"61
"
1,16626,40,187,118,24,"69
"
1,16626,41,100,75,26,"63
"
1,16627,39,144,105,22,"59
"
1,16627,40,186,119,27,"71
"
1,16627,41,100,77,24,"61
"
1,16628,39,142,107,24,"58
"
1,16628,40,186,122,27,"69
"
1,16628,41,102,76,24,"62
"
1,16629,39,145,106,20,"59
"
1,16629,40,187,121,25,"71
"
1,16629,41,100,78,26,"59
"
1,16630,39,144,106,22,"59
"
1,16630,40,188,122,24,"71
"
1,16630,41,101,77,25,"61
"
1,16631,39,144,108,24,"57
"
1,16631,40,188,123,25,"73
"
1,16631,41,100,78,25,"61
"
1,16632,39,143,108,25,"58
"
1,16632,40,189,124,24,"73
"
1,16632,41,101,79,24,"62
"
1,16633,39,144,109,23,"56
"
1,16633,40,189,125,25,"71
"
1,16633,41,100,80,25,"64
"
1,16634,39,145,111,23,"58
"
1,16634,40,190,125,23,"69
"
1,16634,41,102,82,22,"63
"
1,16635,39,145,111,24,"60
"
1,16635,40,191,126,22,"70
"
1,16635,41,101,82,22,"65
"
1,16636,39,147,112,20,"58
"
1,16636,40,191,126,23,"69
"
1,16636,41,101,82,22,"65
"
1,16637,39,147,114,21,"57
"
1,16637,40,191,126,25,"69
"
1,16637,41,101,84,24,"64
"
1,16638,39,145,113,23,"60
"
1,16638,40,190,127,26,"70
"
1,16638,41,100,84,24,"63
"
1,16639,39,148,114,21,"58
"
1,16639,40,191,128,25,"71
"
1,16639,41,101,85,24,"63
"
1,16640,39,147,116,22,"56
"
1,16640,40,190,130,26,"74
"
1,16640,41,101,87,24,"62
"
1,16641,39,146,114,24,"61
"
1,16641,40,192,131,25,"73
"
1,16641,41,101,86,24,"62
"
1,16642,39,146,115,26,"60
"
1,16642,40,191,133,28,"72
"
1,16642,41,101,86,25,"64
"
1,16643,39,147,116,25,"58
"
1,16643,40,192,135,26,"70
"
1,16643,41,101,88,24,"62
"
1,16644,39,148,117,24,"56
"
1,16644,40,192,136,27,"73
"
1,16644,41,102,89,22,"64
"
1,16645,39,148,115,24,"60
"
1,16645,40,194,137,26,"73
"
1,16645,41,102,90,23,"66
"
1,16646,39,150,117,21,"60
"
1,16646,40,194,138,25,"70
"
1,16646,41,101,91,23,"66
"
1,16647,39,149,119,22,"60
"
1,16647,40,194,138,25,"70
"
1,16647,41,101,92,24,"67
"
1,16648,39,148,121,22,"60
"
1,16648,40,194,138,27,"71
"
1,16648,41,101,92,24,"68
"
1,16649,39,150,120,21,"62
"
1,16649,40,194,138,26,"70
"
1,16649,41,101,93,23,"69
"
1,16650,39,150,123,21,"60
"
1,16650,40,195,139,27,"70
"
1,16650,41,101,93,23,"66
"
1,16651,39,148,122,24,"61
"
1,16651,40,195,139,28,"73
"
1,16651,41,101,94,24,"66
"
1,16652,39,149,122,22,"62
"
1,16652,40,195,141,27,"71
"
1,16652,41,100,95,25,"65
"
1,16653,39,148,122,22,"62
"
1,16653,40,196,141,27,"74
"
1,16653,41,101,96,26,"66
"
1,16654,39,149,122,24,"60
"
1,16654,40,197,143,28,"72
"
1,16654,41,101,95,24,"68
"
1,16655,39,150,123,22,"58
"
1,16655,40,198,144,25,"72
"
1,16655,41,101,98,26,"67
"
1,16656,39,152,125,21,"58
"
1,16656,40,200,146,25,"73
"
1,16656,41,102,99,24,"67
"
1,16657,39,151,126,22,"60
"
1,16657,40,199,148,26,"72
"
1,16657,41,104,102,22,"65
"
1,16658,39,151,128,23,"58
"
1,16658,40,200,148,26,"72
"
1,16658,41,103,102,22,"66
"
1,16659,39,152,127,24,"59
"
1,16659,40,202,149,25,"71
"
1,16659,41,102,103,26,"68
"
1,16660,39,153,127,21,"61
"
1,16660,40,201,149,26,"72
"
1,16660,41,103,104,24,"67
"
1,16661,39,153,128,21,"60
"
1,16661,40,202,149,24,"72
"
1,16661,41,104,104,23,"64
"
1,16662,39,154,129,20,"60
"
1,16662,40,202,150,25,"71
"
1,16662,41,104,105,23,"62
"
1,16663,39,154,129,22,"61
"
1,16663,40,203,150,23,"70
"
1,16663,41,103,106,27,"63
"
1,16664,39,153,130,24,"60
"
1,16664,40,204,151,25,"71
"
1,16664,41,101,107,26,"61
"
1,16665,39,155,131,21,"59
"
1,16665,40,203,150,26,"73
"
1,16665,41,103,107,26,"65
"
1,16666,39,154,131,24,"61
"
1,16666,40,205,152,24,"73
"
1,16666,41,102,109,26,"66
"
1,16667,39,153,132,24,"61
"
