cid,fid,pid,x1,y1,w,h
2,16327,38,121,57,27,"70
"
2,16328,36,109,81,25,"65
"
2,16328,38,121,56,26,"74
"
2,16329,36,109,82,24,"61
"
2,16329,38,122,57,26,"72
"
2,16330,36,111,84,22,"70
"
2,16330,38,123,58,26,"71
"
2,16331,36,109,83,26,"71
"
2,16331,38,124,59,24,"68
"
2,16332,36,112,87,24,"71
"
2,16332,38,124,60,29,"68
"
2,16333,36,111,87,25,"70
"
2,16333,38,124,62,25,"64
"
2,16334,36,113,89,22,"70
"
2,16334,38,124,61,29,"70
"
2,16335,36,112,88,25,"70
"
2,16335,38,126,63,26,"73
"
2,16336,36,112,89,26,"72
"
2,16336,38,126,65,28,"73
"
2,16337,36,113,91,25,"69
"
2,16337,38,126,66,27,"74
"
2,16338,36,116,91,24,"66
"
2,16338,38,127,67,28,"73
"
2,16339,36,114,91,26,"72
"
2,16339,38,128,69,26,"73
"
2,16340,36,116,93,27,"69
"
2,16340,38,129,70,26,"72
"
2,16341,36,116,93,28,"70
"
2,16341,38,129,70,28,"75
"
2,16342,36,118,95,29,"73
"
2,16342,38,130,70,27,"73
"
2,16343,36,119,97,27,"70
"
2,16343,38,130,72,30,"70
"
2,16344,36,119,100,28,"70
"
2,16344,38,130,73,31,"69
"
2,16345,36,120,101,30,"71
"
2,16345,38,132,73,28,"71
"
2,16346,36,122,102,26,"72
"
2,16346,38,132,73,30,"72
"
2,16347,36,123,103,27,"71
"
2,16347,38,133,74,29,"75
"
2,16348,36,125,104,24,"68
"
2,16348,38,135,76,27,"76
"
2,16349,36,124,104,27,"68
"
2,16349,38,135,77,28,"73
"
2,16350,36,125,104,26,"69
"
2,16350,38,137,80,27,"73
"
2,16351,36,127,105,24,"66
"
2,16351,38,137,79,29,"75
"
2,16352,36,127,105,25,"67
"
2,16352,38,140,80,24,"74
"
2,16353,36,128,104,25,"70
"
2,16353,38,140,82,26,"74
"
2,16354,36,128,106,25,"75
"
2,16354,38,140,81,27,"75
"
2,16355,36,126,106,28,"75
"
2,16355,38,140,83,27,"71
"
2,16356,36,129,110,26,"71
"
2,16356,38,140,83,29,"72
"
2,16357,36,126,112,32,"71
"
2,16357,38,140,85,30,"70
"
2,16358,36,129,114,27,"70
"
2,16358,38,141,85,28,"73
"
2,16359,36,128,116,27,"69
"
2,16359,38,142,86,26,"75
"
2,16360,36,128,116,30,"69
"
2,16360,38,142,88,30,"73
"
2,16361,36,129,119,30,"70
"
2,16361,38,141,88,30,"76
"
2,16362,36,128,119,29,"68
"
2,16362,38,141,89,29,"78
"
2,16363,36,132,118,27,"69
"
2,16363,38,143,93,29,"77
"
2,16364,36,132,120,27,"67
"
2,16364,38,145,93,20,"58
"
2,16365,36,131,120,30,"67
"
2,16365,38,142,93,27,"75
"
2,16366,36,133,121,28,"68
"
2,16366,38,142,94,29,"75
"
2,16367,36,132,123,31,"73
"
2,16367,38,144,95,30,"75
"
2,16368,36,135,124,26,"71
"
2,16368,38,144,97,28,"71
"
2,16369,36,135,126,28,"73
"
2,16369,38,144,97,28,"74
"
2,16370,36,136,129,25,"70
"
2,16370,38,144,97,33,"75
"
2,16371,36,137,132,23,"70
"
2,16371,38,145,99,29,"75
"
2,16372,36,138,133,23,"72
"
2,16372,38,146,99,31,"75
"
2,16373,36,138,134,26,"72
"
2,16373,38,146,101,30,"76
"
2,16374,36,138,136,26,"70
"
2,16374,38,147,103,26,"75
"
2,16375,36,139,139,26,"65
"
2,16375,38,147,103,30,"77
"
2,16376,36,140,139,25,"67
"
2,16377,36,140,142,27,"63
"
2,16378,36,139,143,25,"63
"
2,16379,36,141,143,28,"66
"
2,16380,36,140,145,27,"69
"
2,16381,36,139,147,30,"71
"
2,16382,36,142,150,27,"69
"
2,16383,36,139,150,32,"72
"
2,16384,36,143,153,29,"69
"
2,16385,36,143,155,31,"68
"
2,16386,36,141,154,33,"70
"
2,16387,36,143,154,31,"70
"
2,16388,36,145,157,28,"68
"
2,16389,36,143,156,32,"71
"
2,16390,36,145,159,31,"68
"
2,16391,36,145,160,30,"71
"
2,16392,36,146,163,31,"70
"
2,16393,36,147,165,30,"69
"
2,16394,36,149,166,28,"71
"
2,16395,36,149,164,27,"72
"
2,16396,36,149,169,28,"68
"
2,16397,36,151,168,27,"69
"
2,16398,36,151,167,26,"71
"
2,16399,36,151,171,28,"66
"
2,16400,36,153,168,28,"71
"
2,16401,36,154,171,26,"65
"
2,16402,36,152,168,30,"70
"
2,16403,36,154,169,26,"69
"
2,16404,36,155,174,27,"62
"
2,16405,36,156,176,26,"60
"
2,16405,38,137,144,23,"78
"
2,16406,36,154,179,30,"59
"
2,16406,38,136,145,22,"75
"
2,16407,36,155,180,28,"58
"
2,16407,38,134,145,25,"77
"
2,16408,36,155,183,29,"55
"
2,16408,38,135,148,26,"72
"
2,16409,36,157,182,29,"56
"
2,16409,38,134,148,24,"75
"
2,16410,36,157,184,30,"54
"
2,16410,38,132,148,25,"77
"
2,16411,36,157,185,28,"52
"
2,16411,38,130,152,26,"75
"
2,16412,36,160,186,27,"52
"
2,16412,38,129,153,29,"77
"
2,16413,36,158,185,30,"53
"
2,16413,38,128,154,30,"81
"
2,16414,36,157,186,32,"52
"
2,16414,38,126,158,34,"78
"
2,16415,36,159,188,30,"51
"
2,16415,38,126,159,32,"80
"
2,16416,36,158,190,31,"48
"
2,16416,38,125,161,32,"76
"
2,16417,38,121,161,34,"78
"
2,16418,38,122,161,30,"78
"
2,16419,38,120,164,32,"74
"
2,16420,38,121,164,31,"74
"
2,16421,38,119,166,32,"73
"
2,16422,38,119,166,33,"72
"
2,16423,38,115,169,37,"69
"
2,16424,38,117,172,36,"65
"
2,16425,38,113,172,39,"66
"
2,16426,38,112,174,38,"63
"
2,16427,38,113,177,35,"61
"
2,16428,38,111,177,37,"61
"
2,16429,38,110,177,37,"60
"
2,16430,38,110,179,32,"59
"
2,16431,38,109,180,33,"58
"
2,16432,38,110,182,31,"56
"
2,16433,38,107,184,31,"53
"
2,16931,51,184,169,26,"69
"
2,16932,51,181,168,31,"69
"
2,16933,51,184,169,27,"67
"
2,16934,51,182,168,29,"69
"
2,16935,51,181,166,31,"72
"
2,16936,51,181,164,31,"74
"
2,16937,51,180,164,30,"74
"
2,16938,51,180,161,31,"76
"
2,16939,51,180,161,31,"76
"
2,16940,51,181,159,29,"72
"
2,16941,51,178,156,33,"76
"
2,16942,51,178,155,32,"76
"
2,16943,51,178,153,32,"80
"
2,16944,51,181,154,27,"77
"
2,16945,51,178,153,29,"76
"
2,16946,51,179,151,30,"77
"
2,16947,51,180,150,28,"77
"
2,16948,51,179,150,30,"79
"
2,16949,51,179,147,28,"80
"
2,16950,51,178,147,30,"80
"
2,16951,51,179,144,27,"78
"
2,16952,51,180,145,24,"72
"
2,16953,51,178,141,27,"72
"
2,16954,51,176,138,31,"76
"
2,16955,51,177,141,30,"73
"
2,16956,51,177,140,30,"75
"
2,16957,51,176,137,29,"78
"
2,16958,51,178,136,27,"78
"
2,16959,51,173,136,32,"78
"
2,16960,51,175,136,29,"78
"
2,16961,51,174,136,29,"77
"
2,16962,51,172,133,31,"78
"
2,16963,51,172,135,30,"72
"
2,16964,51,170,130,31,"77
"
2,16965,51,171,131,29,"70
"
2,16966,51,171,128,28,"69
"
2,16967,51,171,127,30,"70
"
2,16968,51,169,127,31,"71
"
2,16969,51,169,123,28,"72
"
2,16970,51,170,124,30,"73
"
2,16971,51,170,123,29,"75
"
2,16972,51,168,122,29,"71
"
2,16973,51,167,121,31,"76
"
2,16974,51,167,116,29,"79
"
2,16975,51,169,116,27,"76
"
2,16976,51,165,114,30,"76
"
2,16977,51,167,112,25,"74
"
2,16978,51,168,111,26,"71
"
2,16979,51,166,110,27,"70
"
2,16980,51,164,107,29,"74
"
2,16981,51,163,108,28,"74
"
2,16982,51,163,108,29,"71
"
2,16983,51,162,107,29,"70
"
2,16984,51,163,104,29,"75
"
2,16985,51,163,106,29,"73
"
2,16986,51,161,105,31,"74
"
2,16987,51,156,101,33,"78
"
2,16988,51,159,103,32,"71
"
2,16989,51,158,99,35,"78
"
2,16990,51,158,100,30,"73
"
2,16991,51,159,99,28,"70
"
2,16992,51,158,98,28,"71
"
2,16993,51,159,95,29,"76
"
2,16994,51,157,93,25,"74
"
2,16995,51,158,92,26,"75
"
2,16996,51,156,92,28,"77
"
2,16997,51,156,92,28,"75
"
2,16998,51,155,91,28,"73
"
2,16999,51,153,90,29,"76
"
2,17000,51,155,88,28,"77
"
2,17001,51,152,89,29,"75
"
2,17002,51,153,87,27,"78
"
2,17003,51,152,85,25,"72
"
2,17004,51,153,84,26,"71
"
2,17005,51,150,85,28,"72
"
2,17006,51,149,83,28,"70
"
2,17007,51,149,82,27,"73
"
2,17008,51,147,81,30,"73
"
2,17009,51,148,79,28,"73
"
2,17010,51,146,80,29,"72
"
2,17011,51,145,79,31,"75
"
2,17012,51,144,76,32,"75
"
2,17013,51,145,80,27,"70
"
2,17014,51,143,74,28,"75
"
2,17015,51,142,76,32,"76
"
2,17016,51,141,74,27,"69
"
2,17017,51,142,70,27,"74
"
2,17018,51,139,70,27,"74
"
2,17019,51,140,70,28,"73
"
2,17020,51,140,69,27,"75
"
2,17021,51,139,69,26,"75
"
2,17022,51,138,68,28,"78
"
2,17023,51,140,68,25,"76
"
2,17024,51,138,67,27,"75
"
2,17025,51,137,66,27,"72
"
2,17026,51,136,65,27,"73
"
2,17027,51,137,65,29,"70
"
2,17028,51,134,62,29,"70
"
2,17029,51,133,61,30,"67
"
2,17030,51,134,60,30,"68
"
2,17031,51,135,60,26,"70
"
2,17032,51,132,58,28,"72
"
2,17033,51,131,59,30,"71
"
2,17034,51,132,56,27,"74
"
2,17035,51,131,56,29,"73
"
2,17036,51,131,55,29,"73
"
2,17037,51,129,57,31,"71
"
2,17038,51,128,54,32,"74
"
2,17039,51,129,54,28,"70
"
2,17040,51,127,51,28,"73
"
2,17041,51,127,51,29,"69
"
2,17042,51,125,47,32,"74
"
2,17043,51,128,47,27,"73
"
2,17044,51,126,45,28,"72
"
2,17045,51,126,46,27,"75
"
2,17046,51,124,46,30,"73
"
2,17047,51,126,45,27,"74
"
2,17048,51,126,44,28,"74
"
2,17049,51,127,42,24,"76
"
2,17050,51,125,42,29,"75
"
2,17051,51,125,42,29,"75
"
2,17052,51,123,38,29,"79
"
2,17053,51,124,38,25,"74
"
2,17054,51,124,35,26,"74
"
2,17055,51,124,37,26,"70
"
2,17056,51,122,35,29,"75
"
2,17057,51,124,35,26,"70
"
2,17058,51,121,35,31,"71
"
2,17059,51,120,32,28,"77
"
2,17060,51,122,32,32,"77
"
2,17061,51,119,31,29,"74
"
2,17062,51,119,32,30,"75
"
2,17063,51,120,29,28,"77
"
2,17064,51,120,29,28,"73
"
2,17065,51,117,27,30,"73
"
2,17066,51,119,28,27,"69
"
2,17067,51,119,24,27,"78
"
2,17068,51,120,22,26,"74
"
2,17069,51,117,23,30,"74
"
2,17070,51,118,23,31,"74
"
2,17071,51,120,24,26,"74
"
2,17072,51,120,19,25,"81
"
2,17073,51,119,20,26,"75
"
2,17074,51,120,20,26,"76
"
2,17075,51,120,20,23,"72
"
2,17076,51,119,19,26,"73
"
2,17077,51,119,16,26,"74
"
2,17078,51,120,17,25,"73
"
2,17079,51,118,15,28,"70
"
2,17080,51,119,13,28,"72
"
2,17081,51,117,12,32,"74
"
2,17082,51,118,12,27,"70
"
2,17083,51,119,13,26,"73
"
2,17084,51,121,12,24,"72
"
2,17085,51,118,10,26,"72
"
2,17086,51,116,11,32,"71
"
2,17087,51,119,9,24,"75
"
2,17088,51,116,8,29,"74
"
2,17089,51,117,8,28,"70
"
2,17090,51,116,6,28,"68
"
2,17091,51,116,5,30,"72
"
2,17092,51,115,3,28,"73
"
2,17093,51,116,3,29,"71
"
2,17094,51,116,2,28,"71
"
2,17095,51,116,3,30,"71
"
2,17096,51,115,1,27,"71
"
2,17097,51,116,2,25,"70
"
2,17098,51,117,1,26,"72
"
2,17099,51,117,1,24,"70
"
2,17100,51,117,1,22,"67
"
2,17101,51,116,1,25,"67
"
2,17352,40,134,1,28,"70
"
2,17353,40,135,1,28,"72
"
2,17354,40,136,2,28,"70
"
2,17355,40,137,3,28,"73
"
2,17356,40,136,4,27,"73
"
2,17357,40,135,5,27,"69
"
2,17358,40,137,4,28,"74
"
2,17359,40,137,6,27,"71
"
2,17360,40,137,5,27,"72
"
2,17361,40,137,6,26,"70
"
2,17362,40,138,8,27,"72
"
2,17363,40,136,9,30,"78
"
2,17364,40,138,10,27,"78
"
2,17365,40,137,13,28,"75
"
2,17366,40,138,14,32,"74
"
2,17367,40,137,16,29,"75
"
2,17368,40,137,18,27,"77
"
2,17369,40,137,18,32,"75
"
2,17370,40,138,19,28,"76
"
2,17371,40,138,20,31,"75
"
2,17372,40,139,21,29,"74
"
2,17373,40,138,20,28,"77
"
2,17374,40,140,21,28,"75
"
2,17375,40,138,23,33,"72
"
2,17376,40,141,25,27,"76
"
2,17377,40,138,25,33,"80
"
2,17378,40,139,29,27,"73
"
2,17379,40,141,30,28,"73
"
2,17380,40,142,31,26,"77
"
2,17381,40,140,30,30,"75
"
2,17382,40,143,33,26,"73
"
2,17383,40,143,34,27,"73
"
2,17384,40,142,34,28,"73
"
2,17385,40,142,34,29,"73
"
2,17386,40,142,36,31,"72
"
2,17387,40,142,34,29,"78
"
2,17388,40,140,39,34,"73
"
2,17389,40,143,39,28,"78
"
2,17390,40,143,41,28,"78
"
2,17391,40,142,44,30,"76
"
2,17392,40,144,46,29,"77
"
2,17393,40,142,47,30,"79
"
2,17394,40,144,49,26,"76
"
2,17395,40,142,49,31,"79
"
2,17396,40,143,51,30,"74
"
2,17397,40,145,52,28,"73
"
2,17398,40,142,52,29,"72
"
2,17399,40,145,52,28,"76
"
2,17400,40,145,54,28,"73
"
2,17401,40,144,56,31,"72
"
2,17402,40,144,56,33,"75
"
2,17403,40,145,58,31,"75
"
2,17404,40,145,61,27,"75
"
2,17405,40,144,63,31,"74
"
2,17406,40,146,63,28,"78
"
2,17407,40,146,65,30,"75
"
2,17408,40,147,66,28,"70
"
2,17409,40,148,67,27,"73
"
2,17410,40,148,66,25,"73
"
2,17411,40,146,67,30,"71
"
2,17412,40,146,69,31,"73
"
2,17413,40,146,68,31,"76
"
2,17414,40,145,71,31,"77
"
2,17415,40,146,73,32,"79
"
2,17416,40,147,76,32,"76
"
2,17417,40,145,76,32,"76
"
2,17418,40,147,76,30,"83
"
2,17419,40,146,80,31,"76
"
2,17420,40,144,81,33,"76
"
2,17421,40,147,81,28,"77
"
2,17422,40,145,84,35,"74
"
2,17423,40,148,82,30,"77
"
2,17424,40,147,85,32,"74
"
2,17425,40,146,85,33,"75
"
2,17426,40,146,86,31,"73
"
2,17426,41,134,2,32,"68
"
2,17427,40,147,89,30,"74
"
2,17427,41,138,1,28,"68
"
2,17428,40,146,91,31,"75
"
2,17428,41,140,2,26,"69
"
2,17429,40,147,92,30,"73
"
2,17429,41,143,2,26,"68
"
2,17430,40,148,92,30,"77
"
2,17430,41,145,3,25,"67
"
2,17431,40,148,97,30,"74
"
2,17431,41,148,3,23,"68
"
2,17432,40,148,96,31,"75
"
2,17432,41,147,3,27,"69
"
2,17433,40,149,97,29,"74
"
2,17433,41,149,5,25,"69
"
2,17434,40,148,97,32,"74
"
2,17434,41,152,4,28,"71
"
2,17435,40,149,99,28,"73
"
2,17435,41,152,7,30,"69
"
2,17436,40,148,100,30,"72
"
2,17436,41,155,8,26,"68
"
2,17437,40,149,100,28,"72
"
2,17437,41,157,8,26,"71
"
2,17438,40,147,101,31,"72
"
2,17438,41,158,9,27,"71
"
2,17439,40,148,102,28,"74
"
2,17439,41,159,11,26,"69
"
2,17440,40,148,105,31,"73
"
2,17440,41,159,11,26,"69
"
2,17441,40,147,106,28,"75
"
2,17441,41,162,11,27,"69
"
2,17442,40,146,110,32,"72
"
2,17442,41,164,13,24,"67
"
2,17443,40,147,113,31,"72
"
2,17443,41,165,13,25,"67
"
2,17444,40,146,112,31,"80
"
2,17444,41,167,14,23,"69
"
2,17445,40,143,115,33,"73
"
2,17445,41,169,14,25,"75
"
2,17446,40,145,116,31,"69
"
2,17446,41,169,16,27,"71
"
2,17447,40,143,114,31,"74
"
2,17447,41,168,18,29,"73
"
2,17448,40,142,117,33,"72
"
2,17448,41,169,20,30,"70
"
2,17449,40,142,116,34,"74
"
2,17449,41,171,22,30,"72
"
2,17450,40,142,118,30,"71
"
2,17450,41,172,23,30,"69
"
2,17451,40,141,118,32,"73
"
2,17451,41,176,24,28,"70
"
2,17452,40,140,120,32,"71
"
2,17452,41,175,24,29,"68
"
2,17453,40,140,120,32,"78
"
2,17453,41,179,26,26,"66
"
2,17454,40,140,123,30,"77
"
2,17454,41,182,26,25,"67
"
2,17455,40,139,127,29,"77
"
2,17455,41,184,26,22,"66
"
2,17456,40,141,127,29,"78
"
2,17456,41,187,27,24,"67
"
2,17457,40,139,131,28,"77
"
2,17457,41,188,29,26,"64
"
2,17458,40,138,132,30,"79
"
2,17458,41,190,30,28,"65
"
2,17459,40,138,135,28,"72
"
2,17459,41,191,30,29,"67
"
2,17460,40,135,136,29,"74
"
2,17460,41,192,34,28,"65
"
2,17461,40,136,136,27,"74
"
2,17461,41,193,34,28,"65
"
2,17462,40,136,137,28,"75
"
2,17462,41,192,36,33,"67
"
2,17463,40,134,137,30,"74
"
2,17463,41,191,36,33,"66
"
2,17464,40,133,138,27,"74
"
2,17464,41,196,40,29,"62
"
2,17465,40,132,139,31,"74
"
2,17465,41,198,40,27,"62
"
2,17466,40,130,142,31,"77
"
2,17466,41,201,40,26,"61
"
2,17467,40,129,144,33,"75
"
2,17467,41,203,40,22,"62
"
2,17468,40,129,144,33,"80
"
2,17468,41,202,41,23,"65
"
2,17469,40,128,149,29,"75
"
2,17469,41,204,43,22,"64
"
2,17470,40,128,152,30,"76
"
2,17470,41,205,45,22,"65
"
2,17471,40,127,153,29,"78
"
2,17471,41,205,47,20,"62
"
2,17472,40,125,156,30,"72
"
2,17472,41,206,47,23,"65
"
2,17473,40,124,155,31,"76
"
2,17473,41,205,48,25,"66
"
2,17474,40,123,156,30,"76
"
2,17474,41,206,48,22,"66
"
2,17475,40,123,156,32,"75
"
2,17475,41,205,51,26,"65
"
2,17476,40,122,158,29,"72
"
2,17476,41,205,52,24,"64
"
2,17477,40,121,160,30,"73
"
2,17477,41,206,53,23,"64
"
2,17478,40,120,163,31,"75
"
2,17478,41,206,53,26,"63
"
2,17479,40,119,163,30,"74
"
2,17479,41,206,51,24,"65
"
2,17480,40,122,168,26,"71
"
2,17480,41,207,56,24,"62
"
2,17481,40,117,168,31,"70
"
2,17481,41,208,54,24,"68
"
2,17482,40,118,172,29,"66
"
2,17482,41,207,56,25,"70
"
2,17483,40,116,170,30,"68
"
2,17483,41,207,58,25,"68
"
2,17484,40,115,173,31,"65
"
2,17484,41,205,61,29,"70
"
2,17485,40,115,172,31,"66
"
2,17485,41,206,62,27,"69
"
2,17486,40,117,173,27,"65
"
2,17486,41,206,64,27,"66
"
2,17487,40,112,173,32,"65
"
2,17487,41,205,63,26,"69
"
2,17488,40,112,176,33,"63
"
2,17488,41,202,64,29,"68
"
2,17489,40,110,177,33,"62
"
2,17489,41,204,64,30,"66
"
2,17490,40,112,178,29,"60
"
2,17490,41,205,68,27,"62
"
2,17491,40,109,182,33,"56
"
2,17491,41,201,69,31,"63
"
2,17492,40,109,185,30,"54
"
2,17492,41,204,70,29,"67
"
2,17493,40,108,186,32,"51
"
2,17493,41,204,72,27,"69
"
2,17494,41,203,73,27,"72
"
2,17495,41,204,78,28,"63
"
2,17496,41,204,76,27,"70
"
2,17497,41,205,77,26,"69
"
2,17498,41,204,77,27,"70
"
2,17499,41,203,79,29,"69
"
2,17500,41,205,78,24,"70
"
2,17501,41,204,80,26,"68
"
2,17502,41,202,80,27,"71
"
2,17503,41,202,82,26,"72
"
2,17504,41,203,83,26,"73
"
2,17505,41,200,84,31,"76
"
2,17506,41,202,86,26,"75
"
2,17507,41,201,87,28,"78
"
2,17508,41,200,88,28,"74
"
2,17509,41,202,92,26,"71
"
2,17510,41,198,93,28,"71
"
2,17511,41,197,94,29,"72
"
2,17512,41,196,96,29,"69
"
2,17513,41,195,94,32,"71
"
2,17514,41,197,99,29,"67
"
2,17515,41,197,100,29,"71
"
2,17516,41,196,101,29,"73
"
2,17517,41,197,105,28,"68
"
2,17518,41,195,106,29,"74
"
2,17519,41,192,108,32,"76
"
2,17520,41,195,110,26,"78
"
2,17521,41,194,109,30,"78
"
2,17522,41,192,113,28,"73
"
2,17523,41,189,113,28,"71
"
2,17524,41,190,113,25,"74
"
2,17525,41,188,114,27,"71
"
2,17526,41,186,116,31,"74
"
2,17527,41,185,117,28,"77
"
2,17528,41,185,119,29,"75
"
2,17529,41,185,122,28,"73
"
2,17530,41,182,123,30,"73
"
2,17531,41,182,126,30,"76
"
2,17532,41,181,128,30,"75
"
2,17533,41,180,127,28,"75
"
2,17534,41,179,130,29,"71
"
2,17535,41,178,130,28,"72
"
2,17536,41,178,131,29,"71
"
2,17537,41,176,134,28,"71
"
2,17538,41,175,135,30,"75
"
2,17539,41,173,136,29,"76
"
2,17540,41,172,137,30,"73
"
2,17541,41,172,139,31,"74
"
2,17542,41,169,140,34,"75
"
2,17543,41,168,140,30,"78
"
2,17544,41,169,144,27,"70
"
2,17545,41,168,146,26,"70
"
2,17546,41,165,145,29,"75
"
2,17547,41,164,147,26,"74
"
2,17548,41,161,146,30,"77
"
2,17549,41,160,150,32,"76
"
2,17550,41,161,151,28,"79
"
2,17551,41,160,152,30,"77
"
2,17552,41,159,155,28,"78
"
2,17553,41,155,156,32,"75
"
2,17554,41,156,156,30,"75
"
2,17555,41,155,159,26,"75
"
2,17556,41,155,162,30,"74
"
2,17557,41,153,161,28,"72
"
2,17558,41,151,162,28,"72
"
2,17559,41,152,166,27,"69
"
2,17560,41,149,165,31,"71
"
2,17561,41,149,168,32,"70
"
2,17562,41,150,171,27,"67
"
2,17563,41,149,173,28,"66
"
2,17564,41,146,172,32,"66
"
2,17565,41,145,175,32,"63
"
2,17566,41,143,176,31,"63
"
2,17567,41,143,177,30,"61
"
2,17568,41,140,178,30,"60
"
2,17569,41,140,178,29,"59
"
2,17570,41,137,181,31,"56
"
2,17571,41,136,183,31,"55
"
2,17572,41,135,183,32,"55
"
2,17599,39,111,1,24,"64
"
2,17600,39,110,1,26,"66
"
2,17601,39,111,2,26,"61
"
2,17602,39,110,1,26,"66
"
2,17603,39,109,2,28,"67
"
2,17604,39,112,3,26,"62
"
2,17605,39,112,3,26,"64
"
2,17606,39,112,5,26,"61
"
2,17607,39,114,5,27,"64
"
2,17608,39,114,7,28,"65
"
2,17609,39,114,9,27,"62
"
2,17610,39,115,9,27,"63
"
2,17611,39,115,10,26,"65
"
2,17612,39,119,10,22,"63
"
2,17613,39,117,11,27,"68
"
2,17614,39,119,11,25,"64
"
2,17615,39,119,12,24,"63
"
2,17616,39,120,12,27,"64
"
2,17617,39,120,15,24,"61
"
2,17618,39,119,16,26,"65
"
2,17619,39,120,15,26,"66
"
2,17620,39,121,17,27,"68
"
2,17621,39,120,18,28,"68
"
2,17622,39,121,18,25,"69
"
2,17623,39,125,22,21,"64
"
2,17624,39,122,20,26,"66
"
2,17625,39,125,24,20,"63
"
2,17626,39,124,22,23,"65
"
2,17627,39,122,21,26,"70
"
2,17628,39,122,24,27,"64
"
2,17629,39,123,24,27,"68
"
2,17630,39,125,26,25,"65
"
2,17631,39,126,28,23,"68
"
2,17632,39,125,27,25,"69
"
2,17633,39,126,30,25,"67
"
2,17634,39,125,29,25,"67
"
2,17635,39,127,32,23,"61
"
2,17636,39,128,33,22,"60
"
2,17637,39,127,31,24,"66
"
2,17638,39,126,32,27,"65
"
2,17639,39,127,33,28,"65
"
2,17640,39,127,34,25,"67
"
2,17641,39,129,36,25,"68
"
2,17642,39,128,36,24,"67
"
2,17643,39,127,36,27,"69
"
2,17644,39,130,37,25,"71
"
2,17645,39,130,41,25,"66
"
2,17646,39,128,41,26,"66
"
2,17647,39,128,42,25,"64
"
2,17648,39,130,40,24,"69
"
2,17649,39,129,42,25,"66
"
2,17650,39,129,44,26,"68
"
2,17651,39,130,44,26,"65
"
2,17652,39,130,46,27,"68
"
2,17653,39,132,47,23,"67
"
2,17654,39,133,49,24,"65
"
2,17655,39,129,49,29,"69
"
2,17656,39,132,50,25,"67
"
2,17657,39,132,50,25,"65
"
2,17658,39,132,50,28,"66
"
2,17659,39,132,53,23,"64
"
2,17660,39,133,51,27,"69
"
2,17661,39,133,53,26,"67
"
2,17662,39,133,55,25,"67
"
2,17663,39,133,55,24,"68
"
2,17664,39,134,57,24,"67
"
2,17665,39,134,59,25,"68
"
2,17666,39,134,59,25,"72
"
2,17667,39,134,59,28,"70
"
2,17668,39,135,63,25,"68
"
2,17669,39,134,63,26,"64
"
2,17670,39,136,63,24,"66
"
2,17671,39,137,63,25,"67
"
2,17672,39,137,64,27,"64
"
2,17673,39,136,66,29,"67
"
2,17674,39,136,68,30,"69
"
2,17675,39,138,68,24,"63
"
2,17676,39,138,71,25,"66
"
2,17677,39,138,71,24,"68
"
2,17678,39,139,70,24,"68
"
2,17679,39,141,72,23,"67
"
2,17680,39,137,72,28,"67
"
2,17681,39,141,73,26,"66
"
2,17682,39,142,76,22,"62
"
2,17683,39,141,76,28,"65
"
2,17684,39,141,75,28,"73
"
2,17685,39,142,78,28,"66
"
2,17686,39,142,80,26,"66
"
2,17687,39,143,81,25,"67
"
2,17688,39,144,82,24,"66
"
2,17689,39,144,82,27,"66
"
2,17690,39,144,83,25,"66
"
2,17691,39,145,84,26,"65
"
2,17692,39,144,84,26,"66
"
2,17693,39,145,84,27,"67
"
2,17694,39,145,87,27,"61
"
2,17695,39,145,87,26,"64
"
2,17696,39,145,88,29,"68
"
2,17697,39,147,90,26,"66
"
2,17698,39,148,90,26,"69
"
2,17699,39,150,90,23,"72
"
2,17700,39,149,91,28,"68
"
2,17701,39,150,94,23,"67
"
2,17702,39,151,93,26,"69
"
2,17703,39,149,94,29,"66
"
2,17704,39,151,96,26,"65
"
2,17705,39,151,95,28,"69
"
2,17706,39,151,95,27,"68
"
2,17707,39,151,98,26,"69
"
2,17708,39,154,100,23,"66
"
2,17709,39,154,100,25,"70
"
2,17710,39,153,100,26,"71
"
2,17711,39,153,102,25,"66
"
2,17712,39,153,104,25,"65
"
2,17713,39,154,102,24,"66
"
2,17714,39,154,105,25,"65
"
2,17715,39,154,104,26,"66
"
2,17716,39,155,105,24,"68
"
2,17717,39,155,107,29,"67
"
2,17718,39,157,109,26,"68
"
2,17719,39,155,109,30,"66
"
2,17720,39,155,109,28,"70
"
2,17721,39,158,111,27,"68
"
2,17722,39,159,112,25,"67
"
2,17723,39,161,114,23,"68
"
2,17724,39,159,117,25,"63
"
2,17725,39,160,115,27,"66
"
2,17726,39,161,116,27,"64
"
2,17727,39,162,116,26,"64
"
2,17728,39,161,118,24,"63
"
2,17729,39,161,117,27,"68
"
2,17730,39,163,117,23,"71
"
2,17731,39,163,120,25,"68
"
2,17732,39,163,120,26,"71
"
2,17733,39,165,123,22,"69
"
2,17734,39,163,122,25,"73
"
2,17735,39,164,126,27,"68
"
2,17736,39,163,128,29,"66
"
2,17737,39,164,126,26,"68
"
2,17738,39,165,130,25,"66
"
2,17739,39,166,130,25,"65
"
2,17740,39,165,130,32,"69
"
2,17741,39,165,132,26,"66
"
2,17742,39,167,136,25,"66
"
2,17743,39,168,136,25,"67
"
2,17744,39,168,138,27,"68
"
2,17745,39,169,139,26,"68
"
2,17746,39,168,140,26,"65
"
2,17747,39,171,142,24,"65
"
